Country,Code,Year,Yield_Hectogram_Per_Hectare
Bolivia,BOL,1989,6962
Bolivia,BOL,1990,6480
Bolivia,BOL,1991,9339
Bolivia,BOL,1992,8088
Bolivia,BOL,1993,10320
Bolivia,BOL,1994,7519
Bolivia,BOL,1995,9746
Bolivia,BOL,1996,7490
Bolivia,BOL,1997,10641
Bolivia,BOL,1998,9042
Bolivia,BOL,1999,8677
Bolivia,BOL,2000,8492
Bolivia,BOL,2001,9890
Bolivia,BOL,2002,8850
Bolivia,BOL,2003,9878
Bolivia,BOL,2004,10665
Bolivia,BOL,2005,10741
Bolivia,BOL,2006,11113
Bolivia,BOL,2007,9210
Bolivia,BOL,2008,12931
Bolivia,BOL,2009,12862
Bolivia,BOL,2010,13920
Bolivia,BOL,2011,9731
Bolivia,BOL,2012,9186
Bolivia,BOL,2013,11167
Bolivia,BOL,2014,10652
Bolivia,BOL,2015,17208
Bolivia,BOL,2016,14334
Bolivia,BOL,2017,8848
Bolivia,BOL,2018,15117
Bosnia and Herzegovina,BIH,1992,34000
Bosnia and Herzegovina,BIH,1993,32613
Bosnia and Herzegovina,BIH,1994,34778
Bosnia and Herzegovina,BIH,1995,34107
Bosnia and Herzegovina,BIH,1996,30127
Bosnia and Herzegovina,BIH,1997,30193
Bosnia and Herzegovina,BIH,1998,32113
Bosnia and Herzegovina,BIH,1999,27163
Bosnia and Herzegovina,BIH,2000,32290
Bosnia and Herzegovina,BIH,2001,24263
Bosnia and Herzegovina,BIH,2002,30026
Bosnia and Herzegovina,BIH,2003,22617
Bosnia and Herzegovina,BIH,2004,36711
Bosnia and Herzegovina,BIH,2005,30568
Bosnia and Herzegovina,BIH,2006,31698
Bosnia and Herzegovina,BIH,2007,34760
Bosnia and Herzegovina,BIH,2008,37354
Bosnia and Herzegovina,BIH,2009,37751
Bosnia and Herzegovina,BIH,2010,26621
Bosnia and Herzegovina,BIH,2011,35960
Bosnia and Herzegovina,BIH,2012,37082
Bosnia and Herzegovina,BIH,2013,39206
Bosnia and Herzegovina,BIH,2014,28640
Bosnia and Herzegovina,BIH,2015,35263
Bosnia and Herzegovina,BIH,2016,42945
Bosnia and Herzegovina,BIH,2017,41740
Bosnia and Herzegovina,BIH,2018,40196
Botswana,BWA,1961,25000
Botswana,BWA,1962,25000
Botswana,BWA,1963,25000
Botswana,BWA,1964,25000
Botswana,BWA,1965,25000
Botswana,BWA,1966,23684
Botswana,BWA,1967,23684
Botswana,BWA,1968,23842
Botswana,BWA,1969,22367
Botswana,BWA,1970,18947
Botswana,BWA,1971,25000
Botswana,BWA,1972,25000
Botswana,BWA,1973,20680
Botswana,BWA,1974,20370
Botswana,BWA,1975,20370
Botswana,BWA,1976,21111
Botswana,BWA,1977,20000
Botswana,BWA,1978,20000
Botswana,BWA,1979,20000
Botswana,BWA,1980,20000
Botswana,BWA,1981,20000
Botswana,BWA,1982,20000
Botswana,BWA,1983,20000
Botswana,BWA,1984,20000
Botswana,BWA,1985,20000
Botswana,BWA,1986,20000
Botswana,BWA,1987,20000
Botswana,BWA,1988,20000
Botswana,BWA,1989,20000
Botswana,BWA,1990,26178
Botswana,BWA,1991,22268
Botswana,BWA,1992,21474
Botswana,BWA,1993,20681
Botswana,BWA,1994,19887
Botswana,BWA,1995,19093
Botswana,BWA,1996,18929
Botswana,BWA,1997,17218
Botswana,BWA,1998,16667
Botswana,BWA,1999,16323
Botswana,BWA,2000,15862
Botswana,BWA,2001,15714
Botswana,BWA,2002,14549
Botswana,BWA,2003,13665
Botswana,BWA,2004,12686
Botswana,BWA,2005,11612
Botswana,BWA,2006,10456
Botswana,BWA,2007,9000
Botswana,BWA,2008,8000
Brazil,BRA,1961,5330
Brazil,BRA,1962,9491
Brazil,BRA,1963,4945
Brazil,BRA,1964,8765
Brazil,BRA,1965,7636
Brazil,BRA,1966,8573
Brazil,BRA,1967,7574
Brazil,BRA,1968,8825
Brazil,BRA,1969,9762
Brazil,BRA,1970,9731
Brazil,BRA,1971,8865
Brazil,BRA,1972,4237
Brazil,BRA,1973,11044
Brazil,BRA,1974,11568
Brazil,BRA,1975,6100
Brazil,BRA,1976,9084
Brazil,BRA,1977,6552
Brazil,BRA,1978,9572
Brazil,BRA,1979,7641
Brazil,BRA,1980,8653
Brazil,BRA,1981,11508
Brazil,BRA,1982,6460
Brazil,BRA,1983,11903
Brazil,BRA,1984,11387
Brazil,BRA,1985,16140
Brazil,BRA,1986,14466
Brazil,BRA,1987,17654
Brazil,BRA,1988,16528
Brazil,BRA,1989,16925
Brazil,BRA,1990,11540
Brazil,BRA,1991,14232
Brazil,BRA,1992,14295
Brazil,BRA,1993,14825
Brazil,BRA,1994,15541
Brazil,BRA,1995,15420
Brazil,BRA,1996,18334
Brazil,BRA,1997,16359
Brazil,BRA,1998,16111
Brazil,BRA,1999,19699
Brazil,BRA,2000,15156
Brazil,BRA,2001,19488
Brazil,BRA,2002,14754
Brazil,BRA,2003,24035
Brazil,BRA,2004,20728
Brazil,BRA,2005,19735
Brazil,BRA,2006,15927
Brazil,BRA,2007,22199
Brazil,BRA,2008,25497
Brazil,BRA,2009,20802
Brazil,BRA,2010,28288
Brazil,BRA,2011,26602
Brazil,BRA,2012,23100
Brazil,BRA,2013,27491
Brazil,BRA,2014,22088
Brazil,BRA,2015,22278
Brazil,BRA,2016,31551
Brazil,BRA,2017,22790
Brazil,BRA,2018,26238
Bulgaria,BGR,1961,15416
Bulgaria,BGR,1962,16669
Bulgaria,BGR,1963,15920
Bulgaria,BGR,1964,17736
Bulgaria,BGR,1965,25486
Bulgaria,BGR,1966,27959
Bulgaria,BGR,1967,30580
Bulgaria,BGR,1968,24048
Bulgaria,BGR,1969,24725
Bulgaria,BGR,1970,29903
Bulgaria,BGR,1971,30542
Bulgaria,BGR,1972,37279
Bulgaria,BGR,1973,34886
Bulgaria,BGR,1974,33563
Bulgaria,BGR,1975,32852
Bulgaria,BGR,1976,38240
Bulgaria,BGR,1977,37177
Bulgaria,BGR,1978,37080
Bulgaria,BGR,1979,35034
Bulgaria,BGR,1980,39750
Bulgaria,BGR,1981,43035
Bulgaria,BGR,1982,46368
Bulgaria,BGR,1983,31993
Bulgaria,BGR,1984,42931
Bulgaria,BGR,1985,28749
Bulgaria,BGR,1986,38399
Bulgaria,BGR,1987,38221
Bulgaria,BGR,1988,40144
Bulgaria,BGR,1989,47661
Bulgaria,BGR,1990,45514
Bulgaria,BGR,1991,37480
Bulgaria,BGR,1992,31071
Bulgaria,BGR,1993,28580
Bulgaria,BGR,1994,28447
Bulgaria,BGR,1995,29085
Bulgaria,BGR,1996,18818
Bulgaria,BGR,1997,29502
Bulgaria,BGR,1998,28058
Bulgaria,BGR,1999,27352
Bulgaria,BGR,2000,28421
Bulgaria,BGR,2001,30081
Bulgaria,BGR,2002,30123
Bulgaria,BGR,2003,23828
Bulgaria,BGR,2004,38100
Bulgaria,BGR,2005,31567
Bulgaria,BGR,2006,34026
Bulgaria,BGR,2007,21973
Bulgaria,BGR,2008,41674
Bulgaria,BGR,2009,31873
Bulgaria,BGR,2010,36185
Bulgaria,BGR,2011,39197
Bulgaria,BGR,2012,37596
Bulgaria,BGR,2013,41885
Bulgaria,BGR,2014,42172
Bulgaria,BGR,2015,45316
Bulgaria,BGR,2016,47483
Bulgaria,BGR,2017,53583
Bulgaria,BGR,2018,48122
Burundi,BDI,1961,4444
Burundi,BDI,1962,7143
Burundi,BDI,1963,6981
Burundi,BDI,1964,6491
Burundi,BDI,1965,6721
Burundi,BDI,1966,6774
Burundi,BDI,1967,6885
Burundi,BDI,1968,7840
Burundi,BDI,1969,5461
Burundi,BDI,1970,5805
Burundi,BDI,1971,6157
Burundi,BDI,1972,5411
Burundi,BDI,1973,7069
Burundi,BDI,1974,5212
Burundi,BDI,1975,6466
Burundi,BDI,1976,7624
Burundi,BDI,1977,8000
Burundi,BDI,1978,5484
Burundi,BDI,1979,7667
Burundi,BDI,1980,6656
Burundi,BDI,1981,6305
Burundi,BDI,1982,6000
Burundi,BDI,1983,6000
Burundi,BDI,1984,8889
Burundi,BDI,1985,4820
Burundi,BDI,1986,10833
Burundi,BDI,1987,11081
Burundi,BDI,1988,7378
Burundi,BDI,1989,8177
Burundi,BDI,1990,7478
Burundi,BDI,1991,7333
Burundi,BDI,1992,7120
Burundi,BDI,1993,7787
Burundi,BDI,1994,8824
Burundi,BDI,1995,7440
Burundi,BDI,1996,7755
Burundi,BDI,1997,7774
Burundi,BDI,1998,8148
Burundi,BDI,1999,7085
Burundi,BDI,2000,6774
Burundi,BDI,2001,8667
Burundi,BDI,2002,8290
Burundi,BDI,2003,7895
Burundi,BDI,2004,8326
Burundi,BDI,2005,7387
Burundi,BDI,2006,8007
Burundi,BDI,2007,8407
Burundi,BDI,2008,8431
Burundi,BDI,2009,8583
Burundi,BDI,2010,7317
Burundi,BDI,2011,6973
Burundi,BDI,2012,4448
Burundi,BDI,2013,7276
Burundi,BDI,2014,5763
Burundi,BDI,2015,6592
Burundi,BDI,2016,3861
Burundi,BDI,2017,3982
Burundi,BDI,2018,14092
Cameroon,CMR,1976,4933
Cameroon,CMR,1977,3140
Cameroon,CMR,1978,5000
Cameroon,CMR,1979,8667
Cameroon,CMR,1980,7931
Cameroon,CMR,1981,7931
Cameroon,CMR,1982,14706
Cameroon,CMR,1983,17778
Cameroon,CMR,1984,10000
Cameroon,CMR,1985,14246
Cameroon,CMR,1986,13333
Cameroon,CMR,1987,13333
Cameroon,CMR,1988,13333
Cameroon,CMR,1989,13333
Cameroon,CMR,1990,15000
Cameroon,CMR,1991,13038
Cameroon,CMR,1992,13051
Cameroon,CMR,1993,13063
Cameroon,CMR,1994,13086
Cameroon,CMR,1995,13198
Cameroon,CMR,1996,13333
Cameroon,CMR,1997,13330
Cameroon,CMR,1998,13341
Cameroon,CMR,1999,13352
Cameroon,CMR,2000,13362
Cameroon,CMR,2001,13373
Cameroon,CMR,2002,13384
Cameroon,CMR,2003,13395
Cameroon,CMR,2004,13407
Cameroon,CMR,2005,13418
Cameroon,CMR,2006,13429
Cameroon,CMR,2007,13441
Cameroon,CMR,2008,13454
Cameroon,CMR,2009,13467
Cameroon,CMR,2010,13846
Cameroon,CMR,2011,13971
Cameroon,CMR,2012,12308
Cameroon,CMR,2013,12879
Cameroon,CMR,2014,13298
Cameroon,CMR,2015,13311
Cameroon,CMR,2016,13290
Cameroon,CMR,2017,13291
Cameroon,CMR,2018,13293
Canada,CAN,1961,7529
Canada,CAN,1962,14183
Canada,CAN,1963,17651
Canada,CAN,1964,13604
Canada,CAN,1965,15432
Canada,CAN,1966,18739
Canada,CAN,1967,13239
Canada,CAN,1968,14855
Canada,CAN,1969,18084
Canada,CAN,1970,17864
Canada,CAN,1971,18351
Canada,CAN,1972,16799
Canada,CAN,1973,16876
Canada,CAN,1974,14884
Canada,CAN,1975,18020
Canada,CAN,1976,20963
Canada,CAN,1977,19632
Canada,CAN,1978,19987
Canada,CAN,1979,16341
Canada,CAN,1980,17212
Canada,CAN,1981,19959
Canada,CAN,1982,21336
Canada,CAN,1983,19345
Canada,CAN,1984,16099
Canada,CAN,1985,17665
Canada,CAN,1986,22052
Canada,CAN,1987,19279
Canada,CAN,1988,12293
Canada,CAN,1989,18076
Canada,CAN,1990,22769
Canada,CAN,1991,22559
Canada,CAN,1992,21603
Canada,CAN,1993,22027
Canada,CAN,1994,21275
Canada,CAN,1995,22467
Canada,CAN,1996,24304
Canada,CAN,1997,21285
Canada,CAN,1998,22550
Canada,CAN,1999,25971
Canada,CAN,2000,24446
Canada,CAN,2001,19452
Canada,CAN,2002,18324
Canada,CAN,2003,22565
Canada,CAN,2004,26409
Canada,CAN,2005,27381
Canada,CAN,2006,26096
Canada,CAN,2007,23317
Canada,CAN,2008,28575
Canada,CAN,2009,27897
Canada,CAN,2010,28085
Canada,CAN,2011,29568
Canada,CAN,2012,28743
Canada,CAN,2013,35980
Canada,CAN,2014,30818
Canada,CAN,2015,28925
Canada,CAN,2016,35805
Canada,CAN,2017,33378
Canada,CAN,2018,32152
Central America,,1961,16383
Central America,,1962,18890
Central America,,1963,20270
Central America,,1964,26109
Central America,,1965,24576
Central America,,1966,22005
Central America,,1967,26425
Central America,,1968,25739
Central America,,1969,27029
Central America,,1970,29499
Central America,,1971,28938
Central America,,1972,25727
Central America,,1973,31958
Central America,,1974,34714
Central America,,1975,34793
Central America,,1976,36629
Central America,,1977,33304
Central America,,1978,35000
Central America,,1979,37730
Central America,,1980,37199
Central America,,1981,36412
Central America,,1982,42750
Central America,,1983,39644
Central America,,1984,43073
Central America,,1985,42164
Central America,,1986,39221
Central America,,1987,44091
Central America,,1988,39573
Central America,,1989,37856
Central America,,1990,41719
Central America,,1991,40985
Central America,,1992,39243
Central America,,1993,40479
Central America,,1994,42703
Central America,,1995,37055
Central America,,1996,41355
Central America,,1997,46882
Central America,,1998,41769
Central America,,1999,46014
Central America,,2000,49051
Central America,,2001,47483
Central America,,2002,50786
Central America,,2003,44724
Central America,,2004,44620
Central America,,2005,47326
Central America,,2006,52096
Central America,,2007,50656
Central America,,2008,49995
Central America,,2009,49561
Central America,,2010,54002
Central America,,2011,54582
Central America,,2012,56338
Central America,,2013,52734
Central America,,2014,51760
Central America,,2015,45141
Central America,,2016,53227
Central America,,2017,52794
Central America,,2018,54136
Chad,TCD,1961,11111
Chad,TCD,1962,12727
Chad,TCD,1963,15000
Chad,TCD,1964,14595
Chad,TCD,1965,17930
Chad,TCD,1966,17066
Chad,TCD,1967,22222
Chad,TCD,1968,11458
Chad,TCD,1969,15714
Chad,TCD,1970,15682
Chad,TCD,1971,15565
Chad,TCD,1972,17328
Chad,TCD,1973,23333
Chad,TCD,1974,36000
Chad,TCD,1975,35714
Chad,TCD,1976,19048
Chad,TCD,1977,13333
Chad,TCD,1978,16667
Chad,TCD,1979,20000
Chad,TCD,1980,20000
Chad,TCD,1981,18667
Chad,TCD,1982,16333
Chad,TCD,1983,9091
Chad,TCD,1984,6003
Chad,TCD,1985,11910
Chad,TCD,1986,7433
Chad,TCD,1987,10000
Chad,TCD,1988,10652
Chad,TCD,1989,15000
Chad,TCD,1990,15000
Chad,TCD,1991,13822
Chad,TCD,1992,21201
Chad,TCD,1993,21363
Chad,TCD,1994,22297
Chad,TCD,1995,9996
Chad,TCD,1996,22496
Chad,TCD,1997,30000
Chad,TCD,1998,20226
Chad,TCD,1999,14340
Chad,TCD,2000,14336
Chad,TCD,2001,14933
Chad,TCD,2002,20000
Chad,TCD,2003,14450
Chad,TCD,2005,15000
Chad,TCD,2006,10000
Chad,TCD,2007,18651
Chad,TCD,2008,18000
Chad,TCD,2009,20000
Chad,TCD,2010,25007
Chad,TCD,2011,4923
Chad,TCD,2012,25000
Chad,TCD,2013,26421
Chad,TCD,2014,13006
Chad,TCD,2015,14006
Chad,TCD,2016,20000
Chad,TCD,2017,19684
Chad,TCD,2018,22440
Chile,CHL,1961,13398
Chile,CHL,1962,12614
Chile,CHL,1963,15121
Chile,CHL,1964,15489
Chile,CHL,1965,15347
Chile,CHL,1966,17262
Chile,CHL,1967,16750
Chile,CHL,1968,17420
Chile,CHL,1969,16341
Chile,CHL,1970,17654
Chile,CHL,1971,18805
Chile,CHL,1972,16790
Chile,CHL,1973,13988
Chile,CHL,1974,16445
Chile,CHL,1975,14618
Chile,CHL,1976,12421
Chile,CHL,1977,19416
Chile,CHL,1978,15401
Chile,CHL,1979,17755
Chile,CHL,1980,17701
Chile,CHL,1981,15873
Chile,CHL,1982,17394
Chile,CHL,1983,16314
Chile,CHL,1984,20968
Chile,CHL,1985,23009
Chile,CHL,1986,28565
Chile,CHL,1987,27701
Chile,CHL,1988,30075
Chile,CHL,1989,32677
Chile,CHL,1990,29481
Chile,CHL,1991,34057
Chile,CHL,1992,33787
Chile,CHL,1993,33500
Chile,CHL,1994,35157
Chile,CHL,1995,35500
Chile,CHL,1996,33278
Chile,CHL,1997,40174
Chile,CHL,1998,43846
Chile,CHL,1999,35342
Chile,CHL,2000,38120
Chile,CHL,2001,42999
Chile,CHL,2002,42722
Chile,CHL,2003,43230
Chile,CHL,2004,45710
Chile,CHL,2005,44130
Chile,CHL,2006,44601
Chile,CHL,2007,47859
Chile,CHL,2008,45748
Chile,CHL,2009,40809
Chile,CHL,2010,57658
Chile,CHL,2011,58060
Chile,CHL,2012,49468
Chile,CHL,2013,58143
Chile,CHL,2014,53290
Chile,CHL,2015,56326
Chile,CHL,2016,60706
Chile,CHL,2017,59966
Chile,CHL,2018,62137
China,CHN,1961,5591
China,CHN,1962,6941
China,CHN,1963,7782
China,CHN,1964,8215
China,CHN,1965,10222
China,CHN,1966,10586
China,CHN,1967,11275
China,CHN,1968,11149
China,CHN,1969,10856
China,CHN,1970,11476
China,CHN,1971,12718
China,CHN,1972,13695
China,CHN,1973,13337
China,CHN,1974,15116
China,CHN,1975,16397
China,CHN,1976,17754
China,CHN,1977,14650
China,CHN,1978,18449
China,CHN,1979,21395
China,CHN,1980,18914
China,CHN,1981,21091
China,CHN,1982,24517
China,CHN,1983,28017
China,CHN,1984,29691
China,CHN,1985,29367
China,CHN,1986,30403
China,CHN,1987,29829
China,CHN,1988,29679
China,CHN,1989,30430
China,CHN,1990,31941
China,CHN,1991,31004
China,CHN,1992,33312
China,CHN,1993,35188
China,CHN,1994,34263
China,CHN,1995,35415
China,CHN,1996,37341
China,CHN,1997,41019
China,CHN,1998,36852
China,CHN,1999,39466
China,CHN,2000,37382
China,CHN,2001,38061
China,CHN,2002,37766
China,CHN,2003,39318
China,CHN,2004,42519
China,CHN,2005,42753
China,CHN,2006,45935
China,CHN,2007,46076
China,CHN,2008,47620
China,CHN,2009,47390
China,CHN,2010,47484
China,CHN,2011,48374
China,CHN,2012,49868
China,CHN,2013,50553
China,CHN,2014,52433
China,CHN,2015,53923
China,CHN,2016,53962
China,CHN,2017,54809
China,CHN,2018,54163
Colombia,COL,1961,8881
Colombia,COL,1962,10800
Colombia,COL,1963,7965
Colombia,COL,1964,8500
Colombia,COL,1965,9167
Colombia,COL,1966,11364
Colombia,COL,1967,11765
Colombia,COL,1968,11667
Colombia,COL,1969,12546
Colombia,COL,1970,11828
Colombia,COL,1971,11343
Colombia,COL,1972,11400
Colombia,COL,1973,12814
Colombia,COL,1974,13038
Colombia,COL,1975,12924
Colombia,COL,1976,13811
Colombia,COL,1977,8750
Colombia,COL,1978,12694
Colombia,COL,1979,13649
Colombia,COL,1980,12152
Colombia,COL,1981,15974
Colombia,COL,1982,15607
Colombia,COL,1983,16803
Colombia,COL,1984,13823
Colombia,COL,1985,17101
Colombia,COL,1986,17684
Colombia,COL,1987,18186
Colombia,COL,1988,16319
Colombia,COL,1989,17177
Colombia,COL,1990,18483
Colombia,COL,1991,19852
Colombia,COL,1992,17490
Colombia,COL,1993,18773
Colombia,COL,1994,20547
Colombia,COL,1995,21193
Colombia,COL,1996,21824
Colombia,COL,1997,21243
Colombia,COL,1998,20497
Colombia,COL,1999,21537
Colombia,COL,2000,15992
Colombia,COL,2001,15106
Colombia,COL,2002,17353
Colombia,COL,2003,19496
Colombia,COL,2004,18879
Colombia,COL,2005,23371
Colombia,COL,2006,15490
Colombia,COL,2007,18709
Colombia,COL,2008,18151
Colombia,COL,2009,16946
Colombia,COL,2010,17697
Colombia,COL,2011,15964
Colombia,COL,2012,15196
Colombia,COL,2013,16938
Colombia,COL,2014,14785
Colombia,COL,2015,18539
Colombia,COL,2016,15941
Colombia,COL,2017,16196
Colombia,COL,2018,16355
Croatia,HRV,1992,38967
Croatia,HRV,1993,41867
Croatia,HRV,1994,37823
Croatia,HRV,1995,38605
Croatia,HRV,1996,36905
Croatia,HRV,1997,40000
Croatia,HRV,1998,42214
Croatia,HRV,1999,32976
Croatia,HRV,2000,47455
Croatia,HRV,2001,44047
Croatia,HRV,2002,45919
Croatia,HRV,2003,32207
Croatia,HRV,2004,49278
Croatia,HRV,2005,41144
Croatia,HRV,2006,45833
Croatia,HRV,2007,46408
Croatia,HRV,2008,54833
Croatia,HRV,2009,51896
Croatia,HRV,2010,40415
Croatia,HRV,2011,52237
Croatia,HRV,2012,53473
Croatia,HRV,2013,48846
Croatia,HRV,2014,41560
Croatia,HRV,2015,53809
Croatia,HRV,2016,56537
Croatia,HRV,2017,58084
Croatia,HRV,2018,53765
Cyprus,CYP,1961,5792
Cyprus,CYP,1962,9679
Cyprus,CYP,1963,9474
Cyprus,CYP,1964,6835
Cyprus,CYP,1965,14543
Cyprus,CYP,1966,9180
Cyprus,CYP,1967,16033
Cyprus,CYP,1968,10849
Cyprus,CYP,1969,12658
Cyprus,CYP,1970,5517
Cyprus,CYP,1971,11828
Cyprus,CYP,1972,10126
Cyprus,CYP,1973,482
Cyprus,CYP,1974,11100
Cyprus,CYP,1975,12151
Cyprus,CYP,1976,12010
Cyprus,CYP,1977,8521
Cyprus,CYP,1978,12657
Cyprus,CYP,1979,11616
Cyprus,CYP,1980,13713
Cyprus,CYP,1981,12268
Cyprus,CYP,1982,11978
Cyprus,CYP,1983,11934
Cyprus,CYP,1984,14950
Cyprus,CYP,1985,17703
Cyprus,CYP,1986,12785
Cyprus,CYP,1987,24026
Cyprus,CYP,1988,24290
Cyprus,CYP,1989,14953
Cyprus,CYP,1990,20392
Cyprus,CYP,1991,11429
Cyprus,CYP,1992,21000
Cyprus,CYP,1993,23400
Cyprus,CYP,1994,24242
Cyprus,CYP,1995,30137
Cyprus,CYP,1996,35135
Cyprus,CYP,1997,21905
Cyprus,CYP,1998,19828
Cyprus,CYP,1999,21212
Cyprus,CYP,2000,16260
Cyprus,CYP,2001,19444
Cyprus,CYP,2002,21864
Cyprus,CYP,2003,19765
Cyprus,CYP,2004,13329
Cyprus,CYP,2005,17570
Cyprus,CYP,2006,13951
Cyprus,CYP,2007,20261
Cyprus,CYP,2008,4954
Cyprus,CYP,2009,25499
Cyprus,CYP,2010,24115
Cyprus,CYP,2011,22413
Cyprus,CYP,2012,26811
Cyprus,CYP,2013,21935
Cyprus,CYP,2014,7245
Cyprus,CYP,2015,29540
Cyprus,CYP,2016,8230
Cyprus,CYP,2017,19120
Cyprus,CYP,2018,21278
Czech Republic,CZE,1993,42350
Czech Republic,CZE,1994,45800
Czech Republic,CZE,1995,46016
Czech Republic,CZE,1996,46671
Czech Republic,CZE,1997,44100
Czech Republic,CZE,1998,42143
Czech Republic,CZE,1999,46457
Czech Republic,CZE,2000,42085
Czech Republic,CZE,2001,48483
Czech Republic,CZE,2002,45551
Czech Republic,CZE,2003,40684
Czech Republic,CZE,2004,58419
Czech Republic,CZE,2005,50522
Czech Republic,CZE,2006,44865
Czech Republic,CZE,2007,48570
Czech Republic,CZE,2008,57726
Czech Republic,CZE,2009,52425
Czech Republic,CZE,2010,49924
Czech Republic,CZE,2011,56921
Czech Republic,CZE,2012,43156
Czech Republic,CZE,2013,56676
Czech Republic,CZE,2014,65104
Czech Republic,CZE,2015,63559
Czech Republic,CZE,2016,64959
Czech Republic,CZE,2017,56705
Czech Republic,CZE,2018,53896
Czechoslovakia,OWID_CZS,1961,25997
Czechoslovakia,OWID_CZS,1962,24549
Czechoslovakia,OWID_CZS,1963,24634
Czechoslovakia,OWID_CZS,1964,22181
Czechoslovakia,OWID_CZS,1965,24211
Czechoslovakia,OWID_CZS,1966,25293
Czechoslovakia,OWID_CZS,1967,27130
Czechoslovakia,OWID_CZS,1968,31610
Czechoslovakia,OWID_CZS,1969,30984
Czechoslovakia,OWID_CZS,1970,29456
Czechoslovakia,OWID_CZS,1971,35263
Czechoslovakia,OWID_CZS,1972,33685
Czechoslovakia,OWID_CZS,1973,37769
Czechoslovakia,OWID_CZS,1974,39942
Czechoslovakia,OWID_CZS,1975,35735
Czechoslovakia,OWID_CZS,1976,37672
Czechoslovakia,OWID_CZS,1977,40706
Czechoslovakia,OWID_CZS,1978,44097
Czechoslovakia,OWID_CZS,1979,34228
Czechoslovakia,OWID_CZS,1980,45311
Czechoslovakia,OWID_CZS,1981,39918
Czechoslovakia,OWID_CZS,1982,43122
Czechoslovakia,OWID_CZS,1983,48926
Czechoslovakia,OWID_CZS,1984,51362
Czechoslovakia,OWID_CZS,1985,49816
Czechoslovakia,OWID_CZS,1986,44031
Czechoslovakia,OWID_CZS,1987,50784
Czechoslovakia,OWID_CZS,1988,52826
Czechoslovakia,OWID_CZS,1989,51315
Czechoslovakia,OWID_CZS,1990,54212
Czechoslovakia,OWID_CZS,1991,51526
Czechoslovakia,OWID_CZS,1992,45957
Democratic Republic of Congo,COD,1961,7090
Democratic Republic of Congo,COD,1962,9900
Democratic Republic of Congo,COD,1963,9640
Democratic Republic of Congo,COD,1964,10280
Democratic Republic of Congo,COD,1965,10000
Democratic Republic of Congo,COD,1966,11000
Democratic Republic of Congo,COD,1967,9341
Democratic Republic of Congo,COD,1968,10000
Democratic Republic of Congo,COD,1969,11400
Democratic Republic of Congo,COD,1970,5300
Democratic Republic of Congo,COD,1971,4919
Democratic Republic of Congo,COD,1972,4340
Democratic Republic of Congo,COD,1973,4961
Democratic Republic of Congo,COD,1974,6296
Democratic Republic of Congo,COD,1975,6481
Democratic Republic of Congo,COD,1976,6667
Democratic Republic of Congo,COD,1977,6364
Democratic Republic of Congo,COD,1978,6667
Democratic Republic of Congo,COD,1979,5918
Democratic Republic of Congo,COD,1980,6078
Democratic Republic of Congo,COD,1981,5962
Democratic Republic of Congo,COD,1982,5926
Democratic Republic of Congo,COD,1983,6071
Democratic Republic of Congo,COD,1984,5965
Democratic Republic of Congo,COD,1985,5862
Democratic Republic of Congo,COD,1986,11634
Democratic Republic of Congo,COD,1987,9300
Democratic Republic of Congo,COD,1988,9153
Democratic Republic of Congo,COD,1989,9264
Democratic Republic of Congo,COD,1990,9259
Democratic Republic of Congo,COD,1991,9255
Democratic Republic of Congo,COD,1992,12356
Democratic Republic of Congo,COD,1993,12803
Democratic Republic of Congo,COD,1994,12813
Democratic Republic of Congo,COD,1995,12929
Democratic Republic of Congo,COD,1996,12901
Democratic Republic of Congo,COD,1997,12894
Democratic Republic of Congo,COD,1998,12904
Democratic Republic of Congo,COD,1999,12850
Democratic Republic of Congo,COD,2000,12849
Democratic Republic of Congo,COD,2001,12850
Democratic Republic of Congo,COD,2002,12872
Democratic Republic of Congo,COD,2003,12129
Democratic Republic of Congo,COD,2004,12842
Democratic Republic of Congo,COD,2005,12850
Democratic Republic of Congo,COD,2006,12849
Democratic Republic of Congo,COD,2007,12849
Democratic Republic of Congo,COD,2008,12849
Democratic Republic of Congo,COD,2009,12851
Democratic Republic of Congo,COD,2010,12854
Democratic Republic of Congo,COD,2011,12961
Democratic Republic of Congo,COD,2012,13112
Democratic Republic of Congo,COD,2013,13046
Democratic Republic of Congo,COD,2014,13053
Democratic Republic of Congo,COD,2015,13034
Democratic Republic of Congo,COD,2016,12896
Democratic Republic of Congo,COD,2017,12867
Democratic Republic of Congo,COD,2018,12844
Denmark,DNK,1961,41205
Denmark,DNK,1962,41830
Denmark,DNK,1963,36698
Denmark,DNK,1964,42257
Denmark,DNK,1965,44573
Denmark,DNK,1966,42752
Denmark,DNK,1967,46525
Denmark,DNK,1968,48137
Denmark,DNK,1969,43615
Denmark,DNK,1970,44859
Denmark,DNK,1971,48538
